,cluster,n,keywords,idea
881,1,0,[], iron man 
882,1,0,[], iron man exo-suit 
883,1,0,[], Iphone 
884,1,0,[], interconnected waterway/ canals with ferries/ hovercrafts 
885,1,0,[], intelligent transporter cell that travel through ocean/ river/ water 
886,1,0,[], infrastructure based systems that plots route of 'least resistance' & transmit 'real-time' to user 
887,1,0,[]," info-enabled transportation, clustering "
888,1,0,[], increase use of sea route 
889,1,0,[], hyperloop.sg: travel from boonlay to changi in undr 5 mins (west to east in 5mins) 
890,1,0,[], human on wheels 
891,1,0,[], human quadcopter 
892,1,0,[], Human conveyors 
893,1,0,[], how to dismount
894,1,0,[]," hovering surf board, use harmonic levitator technology "
895,1,0,[], hovercrafts 
896,1,0,[], hovering pods 
897,1,0,[]," hovercraft, handle for better balancing "
898,1,0,[], hoverboards (solar powered) 
899,1,0,[], hoverboards
900,1,0,[], hoverboard (self-navigating) 
901,1,0,[], hoverboard 
902,1,0,[], hover platform for individuals
903,1,0,[], hover car 
904,1,0,[], hover bicycle on travelling networks 
905,1,0,[], hover bike 
906,1,0,[]," house, sensors map route, 4 wheel vehicles to tranport possengers on pre-planned route following sensors (no driver required), destination "
907,1,0,[], horse riding 
908,1,0,[], hop on and off for hitch-hikers 
909,1,0,[], home> teleport> office 
910,1,0,[]," hologram - usa,singapore,china  "
911,1,0,[], High technology roads > Travellator roads 
912,1,0,[]," high speed travelator, train "
913,1,0,[], high speed express train between exchanges of MRT 
914,1,0,[], helmet 
915,1,0,[]," helment, jet suit "
916,1,0,[]," helicopter, can land anywhere "
917,1,0,[], heli-transporter 
918,1,0,[]," helicopter + car to travel via ie & land, rotateable blades "
919,1,0,[], heli-transportation 
920,1,0,[]," HDB, HDB, HDB "
921,1,0,[]," harness network, underground, underground station "
922,1,0,[]," handle, seat, single wheel bicycle with seat and shelter "
923,1,0,[], hand device-vibrate when it is time to go to catch bus before you will be late for work 
924,1,0,[]," hand-motion ( to turn left, right, up, down), motor, solar panel "
925,1,0,[], Hamster wheel mover 
926,1,0,[], gun 
927,1,0,[], green (battery operated)
928,1,0,[]," gps, ironman suit "
929,1,0,[]," gps, SG100"
930,1,0,[], GPS that able to detect the ERP is still on plans escape route to avoid the gantry or make to car invisible to avoid payment at ERP gantry
931,1,0,[], go anywhere magic pocker 
932,1,0,[], gps 
933,1,0,[]," glasstube, vacuum, low friction, suction, destination "
934,1,0,[], get-engine 
935,1,0,[]," full underground transport network at every HDB block/ shopping centers, driverless high speed rail tech for 3-4 pax @ 30 seconds interval "
936,1,0,[], fuel cell enabled power 
937,1,0,[], four directional hamster ball 
938,1,0,[]," for the young or young at heart, swing between buildings "
939,1,0,[], folded wing 
940,1,0,[], foldable skateboard 
941,1,0,[], foldable car - safe carpark space 
942,1,0,[], flying wearables 
943,1,0,[]," flying surfboard, large enough for additional dog "
944,1,0,[], Flying suit - reach a place with a touch of a button 
945,1,0,[], flying skateboard 
946,1,0,[], flying skateboard 
947,1,0,[], flying saucer 
948,1,0,[], flying personal pod 
949,1,0,[]," flying fox from 1 site to another, flying fox tower, can change direction to another center, controlled by computer for the change, main points/ centers "
950,1,0,[], flying multi-modal transporter 
951,1,0,[], flying fox 
952,1,0,[], flying cars
953,1,0,[], flying chair 
954,1,0,[], flying carpet/ foldable 
955,1,0,[], flying by car 
956,1,0,[], flying car
957,1,0,[], flying balloon 
958,1,0,[], flying board 
959,1,0,[], fly packs 
960,1,0,[]," flying backpack, collapsible wings into the backpack when kept "
961,1,0,[], float transport system
962,1,0,[], Fly bag 
963,1,0,[], extended arm to move vehicles away 
964,1,0,[]," exo-skeleton, all terrain esp urban, stairs, etc, high speed, compact all-day fuel cell, hydraulics, all-terrain footwear "
965,1,0,[], escalators linknig singapore 
966,1,0,[], exo-skeleten to reduce tiredness for walking 
967,1,0,[], escalator for pedestrians 
968,1,0,[]," ERP kind of gantry where people can just enter & exit train without the need to stop anything, MRT entry/exit "
969,1,0,[]," ERP, team catering "
970,1,0,[]," entry to travelator, solar travelatoe along major roads "
971,1,0,[]," environmentally friendly, expansion of PCN concept, usage of bicycles"
972,1,0,[], enhance logistics > move the things you need to you 
973,1,0,[], elevators that moves sideways instead of vertical
974,1,0,[], enclosed for comfort sensors for gradual breaking 
975,1,0,[], elevator 
976,1,0,[], electromagnet 'repels' like Japan's bullet trains 
977,1,0,[], electromagnetically couple onto 'transport of opportunity' 
978,1,0,[], electrical/ propelled roller blades 
979,1,0,[]," electric shielding, ball transportation (off guard) "
980,1,0,[]," electric scooters that are small and you can charge anywhere for short distances, easily foldable and lock, light, charging points at various spots "
981,1,0,[]," electric rental car service pay as you use - pavement, charger, electric cars "
982,1,0,[]," electric car, electric induction "
983,1,0,[], electric personal lift 
984,1,0,[], east west
985,1,0,[], Dustbin(Sensors humans) auto-open to throw trash 
986,1,0,[], dynamice traffic lights > lights based on traffic flow for entire system 
987,1,0,[]," during haze period,  … indonesia "
988,1,0,[], drones (pedal powered) 
989,1,0,[], drones 
990,1,0,[]," drone, drone controller "
991,1,0,[]," drone system, 500m above ground, interchange "
992,1,0,[], driverless vehicles or robot drivers 
993,1,0,[], driverless vehicle 
994,1,0,[], driverless uber cab service with sensing for smooth traffic management 
995,1,0,[]," driverless car, drive without license because I have no driver's license "
996,1,0,[], Driver-less cars
997,1,0,[], driveless transport ports 
998,1,0,[], double decker MRT 
999,1,0,[], double decker train 
1000,1,0,[]," doraemon, can fly"
1001,1,0,[]," dial-a-bus, driverless, auto car-pooling, no parking, priority bus lanes, friendly app, public transport pricing, large scale optimisation "
1002,1,0,[]," device replace carkey/ finger print concept, etc "
1003,1,0,[], detachable 
1004,1,0,[]," dedicated lanes/ roads, electric trams? "
1005,1,0,[]," cycling, walk path usuage "
1006,1,0,[], cooler box
1007,1,0,[]," covered, all weather bike "
1008,1,0,[], conveyor belt network 
1009,1,0,[], control
1010,1,0,[]," concrete jungle walk, HDB>steel ropes>HDB "
1011,1,0,[]," compressible car to fit into tight parking lots, car has internal parts that can be adjusted to reduce width "
1012,1,0,[]," cloud, infrastructureless, not bound by roads/ tracks "
1013,1,0,[], collapsible automobile 
1014,1,0,[], cheap/ inexpensive 
1015,1,0,[]," cashless, cardless payment - payment made with fingerprints "
1016,1,0,[], cars with wings 
1017,1,0,[]," cars of different size that can travel on top of another, optimise road space "
1018,1,0,[]," carrying handles for pick-up at transport route, personal pod for short distance (<5km) movement, from home to transport node, spherical wheels for omnidirectional movement (parallel parking becomes a breeze), lithium-ion batteries in base for stability, regenerative braking, transport node, picks up personal pod and moves to whichever node required, main paths use underside of MRT infra, small branches for minor route "
1019,1,0,[]," cars able to take mrt to go to accessible places, and move off from there "
1020,1,0,[]," carpooling system ie, when capacity of vehicles is reached, the vehicle will move to its destination, online registration system to arranf carpool before hand to save time "
1021,1,0,[]," capsule, air"
1022,1,0,[], car to go to destination -for shopping/ supermarket - order at home
1023,1,0,[], capsule vehicle
1024,1,0,[], capsule tube 
1025,1,0,[], can pick people along the way 
1026,1,0,[], cannon ball capsule 
1027,1,0,[]," can fly, can hover, wings "
1028,1,0,[]," can land aircraft as well, park in the sky "
1029,1,0,[]," can be done!, big ball "
1030,1,0,[], cable chair 
1031,1,0,[], cable shi 
1032,1,0,[], cable cars that link between buildings 
1033,1,0,[]," cable car system, automatic, building to building "
1034,1,0,[]," bus, car, rail track "
1035,1,0,[], bus parasailing 
1036,1,0,[]," bus can expand size based on capacity, less people bus occupy less space, more people, bus expands "
1037,1,0,[], break a hole in the wall
1038,1,0,[]," boots, programmable route, gps integrated"
1039,1,0,[]," body suit that allows person to fly, solar cells "
1040,1,0,[]," boat bed, air conditioned, noise cancelling environment "
1041,1,0,[]," bikes, human cells "
1042,1,0,[], big bird
1043,1,0,[]," bicycles that run on public rail networks, using existing electrical infrastructure to run & charge the bicycle, electricity, conducting wheels"
1044,1,0,[]," bicycle paths island-wide enforce 'no cars' zone within towns, with exceptions for disabled/ handicapped "
1045,1,0,[], bicycle + bus 
1046,1,0,[], bicycle 
1047,1,0,[]," better use of park connector, roller blades "
1048,1,0,[]," beam me up scotty, destination a, destination b "
1049,1,0,[], balloon 
1050,1,0,[]," avenue 1, hoverboard, magnetic floor "
1051,1,0,[]," automobiles with flight capabilities, radar system, anticollision, mse system, sky elevator "
1052,1,0,[], autonomous trains that (???) 
1053,1,0,[], automatic lane extension 
1054,1,0,[]," automatic levitating above other vehicles to save road space, pad to help levitatge other cars above it, levitating, levitating car park saves space "
1055,1,0,[]," automated, just key in and it bring you there. Don’t have to control and do your things while travelling eg. Watch movie "
1056,1,0,[], automated driving 
1057,1,0,[]," automated car seat, autonomous, anti-collision, driver car seat "
1058,1,0,[]," Auto-sensing brake, gps "
1059,1,0,[], auto sms to boss when trains 
1060,1,0,[]," auto-driven, bump protection, distance sensor to other object"
1061,1,0,[], auto car without driver 
1062,1,0,[], anti-gravity craft 
1063,1,0,[]," attachable robotic legs that walk 60km/hr, logic will get you from a to z, imagination will get you everywhere "
1064,1,0,[], ang mo kio station --- depot road station 
1065,1,0,[]," an app to replace the ez-link card, the app can be downloaded easily to the hp, we just need to flash the hp when boarding and alighting public transport, using SIM instead of app (for non smart phone) "
1066,1,0,[], amphibious car (use canals and waterways to ease road congection) 
1067,1,0,[]," all-weather, covered electric (solar powered) bicycle/ scooter (can stand or sit) "
1068,1,0,[], aladdin mat 
1069,1,0,[], aircon 
1070,1,0,[]," air, sea & land transporter "
1071,1,0,[], air cushion slider 
1072,1,0,[], air engine with CDCA 
1073,1,0,[], aerodynamic 
1074,1,0,[], add turbo power for speed 
1075,1,0,[], add bicycle-only lanes and express ways - encourage bikers 
1076,1,0,[], a special lane for 1-man vehicle that runs on solar power 
1077,1,0,[]," 3km/hr, 11km/hr "
1078,1,0,[]," 3D print yourself, clone multiples of yourselves, clone wars!, be everywhere "
1079,1,0,[], 2 seater rail 
1080,1,0,[]," 2 rows of MRT, above, bottom "
1081,1,0,[], 2 seat helicopter 
1082,1,0,[]," 1. Get in vehicle, 2. vertical boost in ballistic path, 3. arrive roughly where you want to go, 4. drive to exact point "
1083,1,0,[], 'wings' on human 
1084,1,0,[],"  high speed capsule (can fly, invisible air route) - select where you want to go, pay as you fly "
1085,1,0,[]," a pair of shoes that is motorised and bring us around instead of walking, the remote control is our watch, removable wheels - attach only when needed"
1086,1,0,[]," 2. express long haul to major hubs (waterways, canals > speed boats) "
1087,1,0,[], a system where every car is a taxi 
1088,1,0,[]," a watch that serve as a navigation aid, never runs out on battery, no need to charge "
1089,1,0,[]," aerial system, retrievable wings, fast car, no COE, diesel/ gas, can run on water "
1090,1,0,[], affordable segway 
1091,1,0,[], air filter to trap pm2.5 particles 
1092,1,0,[]," air, feather floaring around"
1093,1,0,[], all island travelator
1094,1,0,[]," all segway transport system, no cars "
1095,1,0,[]," amk street 21, see where your bus is exactly "
1096,1,0,[], amphibious car 
1097,1,0,[], arm strong flying kit 
1098,1,0,[]," apps, people request take a lift, matching between driver/ journey "
1099,1,0,[]," attachable wheels to shoes, self powered "
1100,1,0,[]," attachable 'roller' shoe that allows people to 'attach' to buses that travel in the neighbouthood estate in reasonable speed, cant too fast, people can attach to the bus anytime to avoid chasing for bus "
1101,1,0,[], auto tracking shopping cart that follows you in shopping mall 
1102,1,0,[]," auto rollers attachable on shoes, multi terrain"
1103,1,0,[], auto-vegetable washer 
1104,1,0,[], auto-balancing to avoid falling 
1105,1,0,[], autonomous flying vehicle 
1106,1,0,[]," automatic cars, environmentally friendly, fast, no need pay COE, everybody "
1107,1,0,[]," autonomous, every vehicle travel at optimum speed, each vehicle slot in and out, connected thru magnetism "
1108,1,0,[], autonomous last mile transporters eg. Google car /Ez-10
1109,1,0,[]," ball, windows, sea, propellor"
1110,1,0,[]," bedroom, spa, entertainment"
1111,1,0,[], build with solar panel 
1112,1,0,[]," bullet cars without wheels, save energy "
1113,1,0,[], bullet trains 
1114,1,0,[]," Bullet Train, magnetic repulsion "
1115,1,0,[]," bus which runs on the main road, allowing public car to run within them ( saves space for extra road) "
1116,1,0,[], buses that have storage for bicycles 
1117,1,0,[], cable traffic
1118,1,0,[]," cable everywhere, zorb ball "
1119,1,0,[], canisters 
1120,1,0,[], canoes in the drain 
1121,1,0,[]," capsule high speed tube, low pressure tube magnetic accelerated "
1122,1,0,[], car that can also fly 
1123,1,0,[]," car-free zone, car at underground road, surface car-free, car at the underground"
1124,1,0,[], catapult system 
1125,1,0,[]," compact urban transporter, battery operated, ecofriendly, maximise capacity "
1126,1,0,[], Common pool of GPS guided vehicle 
1127,1,0,[]," controlled flow of water, park connectors with waterways"
1128,1,0,[], conveyor belt 
1129,1,0,[], conveyor belt travellator
1130,1,0,[]," Data,data,data, into dedicated public transport, carpool"
1131,1,0,[], cross country under water capsule 
1132,1,0,[]," dedicated network, sheltered bicycle pathways with huge fans and air purifiers "
1133,1,0,[]," dedicated track for transporting people to short distance, sit scooter, hand scooter, lock on automatic cycling track "
1134,1,0,[]," demand based shuttle buses for estates, each individual can register interest and pre-fix a timing, bus will move with a minimum number of passengers "
1135,1,0,[], demand-driven bus/train/services cae (cab) 
1136,1,0,[]," Designated road lanes for portable transport device. Eg - Bicycle, electric scooter"
1137,1,0,[]," destination, underground tunnel, transport bed, rollers, high pressure or pushing transport loads "
1138,1,0,[]," destination aggregation despatch system, vertical(lift) >horizontal travelling (train), destination east, destination west"
1139,1,0,[]," don’t travel, work from home only come to office when required"
1140,1,0,[], double decker MRT train 
1141,1,0,[], door to anywhere 
1142,1,0,[], double decker roads 
1143,1,0,[], double layer highways + specific lanes for different types of vehicles 
1144,1,0,[]," driver, flaps, detachable flying carriages "
1145,1,0,[], driveless car + plane + ship
1146,1,0,[], driverless car 
1147,1,0,[]," driverless electrical car, motorised"
1148,1,0,[], driverless cars or bus 
1149,1,0,[], driverless motorcycle (3-wheel) running on 1/2 car lane on all streets (safety) 
1150,1,0,[], driverless vehicles 
1151,1,0,[], driverless trams 
1152,1,0,[], drone that can carry a 100kg payload (big headache for transport minister to regulate traffic in the air)
1153,1,0,[]," DSTA, Jurong, Orchard, Changi"
1154,1,0,[], drones
1155,1,0,[], electric powered wings 
1156,1,0,[], electric tricycle
1157,1,0,[], elevated buses (maximise road space)
1158,1,0,[]," electrical monorail within towns to discourage cars. (like conveyor belts, they slow down at locations but never stops "
1159,1,0,[], encapsulation of transportation devices 
1160,1,0,[]," exchange house via online system, office 1 is near house 2, office 2 near house 1 so 1&2 switch houses."
1161,1,0,[], everyone got a skycar 
1162,1,0,[], exo-skeleton legs > runs to your place effortlessly
1163,1,0,[], fast craft
1164,1,0,[], fireplace teleport of harry potter 
1165,1,0,[]," fast, convenient for user "
1166,1,0,[], floating on air 
1167,1,0,[], floating autonomous pods 
1168,1,0,[]," fluffy 'cloud' materials, legs can be embedded into cloud for stability, interface to customise:UI, hovers above ground/ air transport, flying carpet mode/ winged horse mode "
1169,1,0,[]," fly over land, water "
1170,1,0,[]," fly whole house (kitchen, bedroom, bathroom, entertainment room) "
1171,1,0,[]," fly, fly path "
1172,1,0,[]," fly-bed, air conditioned, noise cancelling environment"
1173,1,0,[], flybag
1174,1,0,[], flying and floating - powered by natural gas
1175,1,0,[], flying car 
1176,1,0,[], flying car 
1177,1,0,[], flying car 
1178,1,0,[], flying car 
1179,1,0,[]," Flying Car(Electric powered, no pollution), GPS"
1180,1,0,[]," flying carpet, disclaimer: I'm not an engineer"
1181,1,0,[], flying cars 
1182,1,0,[], flying fox 
1183,1,0,[], flying fox style 
1184,1,0,[]," flying house with tracking device (always changing address), can travel anywhere in the world, no need to uproot"
1185,1,0,[]," flying pack, handheld remote control or body motion sensor for stability, gyro"
1186,1,0,[], flywheels 
1187,1,0,[], fold-able 
1188,1,0,[], foldable car 
1189,1,0,[], foldable motorised/ electrical bikes 
1190,1,0,[]," for the ruling class, personalised mobility pod, travel in air con comfort! "
1191,1,0,[]," fuel system, secondary backup power "
1192,1,0,[]," google car, smart cars, autodrive "
1193,1,0,[], gps 
1194,1,0,[], gps 
1195,1,0,[]," gps location updates, gyroscope, rechargeable "
1196,1,0,[]," GPS, driverless/ single man flying craft, hovercraft"
1197,1,0,[]," green transportation system, noise-less, pollution free"
1198,1,0,[]," group/ family vehicle, enclosed version, (???) "
1199,1,0,[], gyrocopter 
1200,1,0,[]," half the size of car, top view, side view "
1201,1,0,[], Heli-hat
1202,1,0,[]," have a chip inserted beneath you skin & link the chip to you bank account to automatically deduct the fare, chip"
1203,1,0,[], helicopter suit
1204,1,0,[], high gear ratio mono-cycle 
1205,1,0,[], high speed MRT 
1206,1,0,[], hot air balloon 
1207,1,0,[], hot air balloon with thruster for direction control 
1208,1,0,[], hover bus above cars 
1209,1,0,[]," hover shoes, air padded for comfort "
1210,1,0,[], hoverboard
1211,1,0,[], hovercar 
1212,1,0,[]," hovercars, with airborne lanes "
1213,1,0,[]," hyperloop: capsules ride on air cushion by linear induction motors and compressed air, capsule container to contain passenger, idea similar to antimatter creation device, horse hadron collider "
1214,1,0,[]," if more people, stack up"
1215,1,0,[], individual flying propeller
1216,1,0,[], inflatable rolling car-ball
1217,1,0,[]," instead of people move, things move to people, humans are designed to move around by own means - legs "
1218,1,0,[]," intelligent vehiccles with no traffic light system, ensure that pedestrians have special routes for travel (not on road)"
1219,1,0,[], island wide bicycle system 
1220,1,0,[], iron man 
1221,1,0,[]," island-wide travelator, a travelator that is linked to all parts of the country "
1222,1,0,[], jetpack
1223,1,0,[]," jet skies, use major rivers as highways "
1224,1,0,[], jetpack
1225,1,0,[], jetpack
1226,1,0,[]," jetpack, automated navigation, anti-collision system "
1227,1,0,[], land
1228,1,0,[]," land, superfast travellator + transportation trolley (with seatbelt) "
1229,1,0,[], large scale travelators withing towns 
1230,1,0,[], lavitator pods 
1231,1,0,[], levitating scooter
1232,1,0,[]," levitating wheels, no more punctured tyres "
1233,1,0,[], lift
1234,1,0,[], levitation/ jet packs 
1235,1,0,[]," lift capsule, underground"
1236,1,0,[], light and durable material
1237,1,0,[]," lightweight, foldable "
1238,1,0,[], lite 
1239,1,0,[], long distance flat escalators systems (underground) with movable shelter (point a to b) 
1240,1,0,[], made in china
1241,1,0,[], magic carpet bring you to your destination
1242,1,0,[], magnet 
1243,1,0,[]," magic carpet: using high performance material, solar panel or piezoelectricity for power, roll up for every storage, aerodynamic aerofoil structure "
1244,1,0,[], magnetic levitation hoverboard 
1245,1,0,[]," main train car moving along roads - similar to bus service, capsules will be transferred to other train crs to let capsule reach destination, personal capsules attached to train car, like passenger getting on a bus "
1246,1,0,[], maps select the destination and will be transported to the venue
1247,1,0,[], mary poppins!
1248,1,0,[], mass transportation conveyor belt driven vehicles 
1249,1,0,[], matrix
1250,1,0,[], mind travel
1251,1,0,[], Mechanical Wings
1252,1,0,[], mini skateboard 
1253,1,0,[]," minimize personal travel, work from home/ shop online "
1254,1,0,[]," modular transport vehicle to cutomise to different needs (eg more people add more cabins, less people smaller road footprint), mass produce modular components to bring down cost and inter-operability "
1255,1,0,[], moblie device 
1256,1,0,[]," modular/ container homes, mover service to relocate home next to your destination, eg. next to office, 'slots' available to slot in entire home units "
1257,1,0,[], Motor-skater
1258,1,0,[]," motorised rollerblade shoes, different from rollerblades as wheels are on the side allows better balance "
1259,1,0,[], motorised scooter 
1260,1,0,[], motorised wheel
1261,1,0,[]," moving travelator, stop button, massage capabilities "
1262,1,0,[], mrt station: gantry free with face recognition system 
1263,1,0,[]," MRT that stops under your home, massive integraed under-ground tunnels for MRT (singapore) "
1264,1,0,[], multi cabin lrt 
1265,1,0,[], multi-level expressway 
1266,1,0,[], multiple warheads to clear obstacle
1267,1,0,[]," network of driverless electric vehicles on existing roads, each mahor road will have fixed pods travelling to and from one node to another"
1268,1,0,[], neezha wheels
1269,1,0,[]," no need transport, live in the matrix, telepresence "
1270,1,0,[]," no traffic jam, all terrain climb stairs "
1271,1,0,[]," non-stop step-on step-off buses, analogy- moving travelators "
1272,1,0,[], non-stop trains/ bus (interchangeable wagons capsules) 
1273,1,0,[], nuclear powered segway limitless source of power
1274,1,0,[], on demand 
1275,1,0,[], on demand/ dynamic transport planner 
1276,1,0,[], open up canal network for travelling 
1277,1,0,[], pedal if there's no wind. Utilize wind power 
1278,1,0,[], personal drone device 
1279,1,0,[]," personal balloon, with propulsion, nice view "
1280,1,0,[]," personal flyer/ rocket, collaboration transportation, smart swarm transportation "
1281,1,0,[], personal jetpack
1282,1,0,[], personal SMRT 
1283,1,0,[]," personal transport by standing on top, levitate, propulsion system"
1284,1,0,[], personal tri-copter 
1285,1,0,[]," power source, right steering, left steering, similar to segway "
1286,1,0,[], pt a > teleport > pt b
1287,1,0,[]," public gps screen on bus to show current location, accessible from mobile phone "
1288,1,0,[], rainbow jet pack
1289,1,0,[], remote controlled or autonomous transportation that senses where the passenger wants to go
1290,1,0,[]," remote hand held device to control speed, lightweight/ portable, your own shoe, strap, motor, sensors, powered by motor, wheels "
1291,1,0,[]," rent out personal mobility devices at interchanges/ stations, person, mobility device, tap/scan system to draw out device, additional roadspace/ walkway above roads > avoid traffic jam/ human jam "
1292,1,0,[]," replace mrt with conveyor belt, more 24/7 > everybody have a seat and o wait "
1293,1,0,[]," retractable wheels for land, arc like feature to thread through water, activatable floats > bad 'ponding' situation "
1294,1,0,[]," road, river, air "
1295,1,0,[]," roads for cars, pathway for alternative transportation devices eg. Bicycle, scooters, pedestrians walkways "
1296,1,0,[], rocket engine 
1297,1,0,[], rotary road
1298,1,0,[], scooter 
1299,1,0,[], seamless transfer between different MRT lines > a carriage that separates and continue on another line 
1300,1,0,[]," segway? Motorised? To move faster, HDB, flying fox, mass transit helicopter, need landing helipad, say from east to Tuas?"
1301,1,0,[], self-propel
1302,1,0,[]," self-driven vehicles, vehicles guided by sensors, embedded"
1303,1,0,[], shark-mobile 
1304,1,0,[], share-a-car-share a bus
1305,1,0,[], shelter
1306,1,0,[]," shoe, fire fire "
1307,1,0,[], sheltered public travellators
1308,1,0,[]," single person, slim chair, remote control, climb, speed "
1309,1,0,[]," short distance, motorised skates "
1310,1,0,[], single row bus to save space 
1311,1,0,[], skateboard ( with motor) 
1312,1,0,[], smaller cars
1313,1,0,[], solar charge up buses & depot 
1314,1,0,[], solar efficient solar powered roller shoes + charge as you skate
1315,1,0,[], solar panel 
1316,1,0,[], solar panel wheelchair 
1317,1,0,[]," solar powered bicycle, external solar power, solar powered suit that you wear"
1318,1,0,[]," solar powered flying bicycle (foldable wings & bicycle), solar cells "
1319,1,0,[], solar- powered bicycles 
1320,1,0,[]," space, solar cell "
1321,1,0,[], special scooter only lane on roads and expressway 
1322,1,0,[], spheres moving people around 
1323,1,0,[]," stabilised seats in transit, mobile home "
1324,1,0,[], star wars/ bullet train
1325,1,0,[]," stay at home, home delivery "
1326,1,0,[]," street-level, village-level, chauffeured drive vehicle fleet "
1327,1,0,[], super light and extendable personal device 
1328,1,0,[]," submarine + car, to travel via sea & land to reach next destination "
1329,1,0,[]," surface to stand on, fan blades, handle, controller/handle for stability "
1330,1,0,[], sushi bar concept 
1331,1,0,[], surfboard 
1332,1,0,[]," switch off handphone/ internet, device to detect food heat and switch off the internet connection "
1333,1,0,[]," system, teleporter"
1334,1,0,[]," system, train, enter from on side, exit fron the other"
1335,1,0,[], tarzan swing
1336,1,0,[]," tele-wokring, tele-living > shared office space, work from anywhere, shop from nearest regional centre, amenities from very near regional center -- same transport system but much less travelling "
1337,1,0,[], teleport 
1338,1,0,[], teleport (home>dsta)
1339,1,0,[], teleport 
1340,1,0,[]," teleport tunnel, entry to next destination, tunnel generator"
1341,1,0,[]," teleport, sends dna data over, teleportation "
1342,1,0,[], teleportation
1343,1,0,[], teleportation fates/ portal via underground tunnels 
1344,1,0,[], teleportation device 
1345,1,0,[], teleportation lifts 
1346,1,0,[], teleportation pad 
1347,1,0,[]," teleportation, btw planets "
1348,1,0,[]," temperature sensor, wings, (to provide you with info eg. Traffic, arrival time etc) - LCD screen, wings fly if roads are congested "
1349,1,0,[], telepresence 
1350,1,0,[], thought powered shoes 
1351,1,0,[], tiger can climb trees 
1352,1,0,[], time travel machine
1353,1,0,[], time-machine 
1354,1,0,[]," trains that transit from land to water, on wheels > air propulsion like hovercraft? "
1355,1,0,[]," train-cable car city (cable train circle line, cable train N/S-EW line) "
1356,1,0,[], transport things & people to you through internet/tv connection 
1357,1,0,[]," trampoline pavement, rubber shoes "
1358,1,0,[]," Transportation for masses -the usuals…trains, buses -grass on roof -solarpowered buses/ trains -sensor lights "
1359,1,0,[]," transportation system: carpool (efficiency), few stops/ destination, express transport sytem, reliable "
1360,1,0,[]," transporter, portable transporter "
1361,1,0,[], travel through cables 
1362,1,0,[], travelators powered by solar panels with battery storage 
1363,1,0,[], travelling in a gyroscopic ball in a tube 
1364,1,0,[]," triple deck MRT, mrt running above expressways"
1365,1,0,[], tube for travelling 
1366,1,0,[], turbo 
1367,1,0,[]," underground loop pod, 600km/hr, station "
1368,1,0,[]," underground network, travel point-to-point "
1369,1,0,[]," uni-cycle, hoverboard"
1370,1,0,[], unmanned vehicle (bus/ car)
1371,1,0,[], upgraded 'ironman' suit to space 
1372,1,0,[]," use internet, no need to travel!"
1373,1,0,[], UV protection rain shield 
1374,1,0,[]," vacuum, capsule "
1375,1,0,[], vertical travelling 
1376,1,0,[]," vertical take off planes, small and mobile "
1377,1,0,[], virtual reality office > work in VR from home > each can see what the other is looking at 
1378,1,0,[], virtual travel 
1379,1,0,[], walk 
1380,1,0,[], wearable motorised shoes 
1381,1,0,[], wheels attached to limps 
1382,1,0,[]," wheels, spring"
1383,1,0,[]," with 2 control shoes, battery powered shoes "
1384,1,0,[]," work from home office, virtual shopping"
1385,1,0,[],"cars on conveyor belt for expressway > avoid traffic jam (often expressways are no longer express becasue of car accidents. with conveyor belts, car accidents are avoided) "
1386,1,0,[],driverless vehicle (on land and sea) 
1387,1,0,[],flying device carried by the human 
1388,1,0,[],implement pilot-less cars from MRT  station to major housing estate 
1389,1,0,[], sensor in vehicle to bring back vehicle to destination through the fastest route 
1390,1,0,[], drone 
1391,1,0,[], automated driverless car 
1392,1,0,[], hamster powered bike
1393,1,0,[], solar powered bicycle 
1394,1,0,[]," 3. last mile transport to destination from hubs, driverless cars optimised by route sharing passengers "
1395,1,0,[], a door which can teleport people to any location 
1396,1,0,[], iron man suit
1397,1,0,[]," mass transit, segway park "
1398,1,0,[], multi-model
1399,1,0,[]," pogostick, spring "
1400,2,123,['car'],"So in this idea you have a train system, but cars joining the existing train are accelerated prior to joining a constantly moving train.  This means the train effectively never stops to pick up passengers.  It just releases cars onto slipways.  It makes the trains completely reliable to within minutes"
1401,2,123,['car'],"mini car, solar panel "
1402,2,123,['car'],"lego inspired modular car, safety, space saving, private "
1403,2,123,['car'],car that can travel on water - make us of water as 'road' to travel around Singapore 
1404,2,123,['car'],"individual bubble carrier/ car, mind sensor knows where you want to go after you enter "
1405,2,123,['car'],flying convertible car 
1406,2,123,['car'],"flying car, with sensor for collision detection and anti-tailgating feature "
1407,2,123,['car'],driverless car
1408,2,123,['car'],"modular pieces to form car, aeroplanes, truck > to be a car, truck & aeroplane at the same time "
1409,2,123,['car'],"all lane, all lane, heli lane, car lane, car lane, car lane, bike lane, train LRT, train MRT - based on peak "
1410,2,123,['car'],Electrical car w/o wheels 
1411,2,123,['car'],motorised single person car 
1412,2,123,['car'],bus horn train horn ground level car
1413,2,123,['car'],cable car 
1414,2,123,['car'],"auto w/o the need of driver, chip to find a car when it is stolen, sensor to detect obstacles, wing-can activate the wings via remote control to fly when there is long traffic jam "
1415,2,123,['car'],solar panel car 
1416,2,123,['car'],driverless car 
1417,2,123,['car'],"personal cars - small electric powered combinable cars, special lane "
1418,2,123,['car'],flying car 
1419,2,123,['car'],"flying car, nitrogen "
