,cluster,n,keywords,idea
4252,18,99,['town'],Have a monorail system around town. It'll reduce pollution because people will have fun using it instead of driving their cars.
4253,18,99,['town'],Horse drawn carriage would rock here in this southwestern mountain town. People would really love it and it would be more reasonable for my area than just your average bus or taxi.
4254,18,99,['town'],"How about a rent-a-Segway system?  Kind of like Zipcars or the bicycle rentals in big cities - you could pick up a Segway at a docking station in one part of town and then drop it off at one in another part of town.  You would probably need some sort of point of sale system for a deposit on the Segway, but otherwise the city could price it however they wanted."
4255,18,99,['town'],"Huge people can carry smaller people ""piggy back"" style to their destinations.  My town is small so it wouldn't be very long."
4256,18,99,['town'],I can see a transport type system where someone steps on a pad and it transport them digitally over to where they want to go within a town. kinda like the thing they had in willy wonkas chocolate factory but without the death ray pointer thing it would be just a pad like a dance dance revolution pad.
4257,18,99,['town'],I can use the battery bike to avoid the air pollution in my home town
4258,18,99,['town'],"I have seen a lot on the news lately about 'self-driving' cars, and I think it would be neat if this technology could someday be applied to public transportation. I think 'self driving' buses would be an excellent mode of transportation. I think this would be particularly useful for smaller cities or towns that can't afford to have subway systems. Self driving buses could be programmed to stop at every stop timely and efficiently and could save the city money by eliminating the need to hire drivers and would cut out the issue of human error when it comes to being on time, not showing up for work, or causing accidents."
4259,18,99,['town'],I imagine a railway system that goes through my town and all around the united states. It would be a bullet train like they have in europe that hovers and goes fast. It would be affordable too.
4260,18,99,['town'],I imagine a transportation system in which we all use underground super chutes. They move us from place to place within our town super fast. It would have to be set up so everything is safe of course. I imagine a network of these chutes spreading throughout the city and they pop you up wherever you want to go. Wouldn't that be amazing?
4261,18,99,['town'],"I live in a fairly small town that has a decent amount of people but isn't very large in area. Solar powered railcars could be a viable option for this area. They would only have to travel short distances at once, and it could easily be utilized by everybody in town by having just a few stops. Think about the railcars in San Francisco and other major cities being completely solar powered. The electricity saving would be huge."
4262,18,99,['town'],"I live in a rural area, it's pretty hilly but it runs along the length of a valley. It would be really nice to have a walking/bike path that connects the residential neighborhood to the commercial district without having the bike/walk on the road. Although it's generally slow traffic, walking on the road is never exactly safe. Especially in the winter. To be able to network together the few towns in the valley too would be very nice."
4263,18,99,['town'],"I live in a small desert city with a major traffic congestion issue. However, despite the grid layout of the town, there is a diagonal irrigation canal running from the northwest corner to the southeast corner. Currently it has some poorly maintained walking paths, but that's about the extent of its development. Now, in the desert, loss of irrigation water to evaporation under the glaring sun is an issue. I'd propose creating a covered walkway/bike path where solar panels provide protection to the water, as well as pedestrians and cyclists. We could even use that solar energy to create small electric scooter rental/charging booths. It would provide a shortcut - a green highway from one end of town to the other."
4264,18,99,['town'],I live in a small town so I think the future transportation system in my neighborhood will be to get rid of normal sized roads and create bike and walking paths all over town. I can see the current roads changing to smaller lanes made for electric vehicles while most of the transportation needs will be fulfilled with bike and walking paths and personal hoverboard type of transportation.
4265,18,99,['town'],"i live in a somewhat smaller town in rural virginia. everything is super accessible and easy to get to. our town is gold cart friendly. my idea would be a cab service, but with golf carts. it would be a super fun way to help people get from point A to point B. it would also encourage safer driving."
4266,18,99,['town'],I live in a town right on the ocean and there are many canals here. I think a canoe taxi service would be really convenient and fun. It wouldn't get people to their desired locations super fast but it would allow people to travel leisurely and enjoy the scenery along the way. It would also be really healthy for the people driving the canoes and help them to stay fit.
4267,18,99,['town'],"I live in a town with a lot of freight trains. A subway system would be nice because it would get us places faster (the town is large in size and spread out over several miles) and be able to bypass the trains, which stop constantly. The subway would run either over the existing trains or under them and run off of cards that were prepaid like the MTAs."
4268,18,99,['town'],"i live in twin falls idaho and we could use a bus line, i guess it isn't a new idea  but yeah this is a place where there is sharp economic divide and all the businesses are on the rich side of town, the original town or the poor side of town ""old town"" is roughly a mile from the main drag so buses would be great for people who cant afford cars and better for the environment in general"
4269,18,99,['town'],"I lived in Japan and really enjoyed their system of underground rail. I think most cities in the United States could benefit from such a system, which has the added benefit of cutting down on DUIs. There is no rail system in my town."
4270,18,99,['town'],"I think a great idea for a transportation system would be a neighborhood or city that bans cars and uses all bikes to get around. This would really help the environment and people in this town would also be in really good shape. It would have to be a town that doesn't get very cold in the winter, like where I live, where people could use their bikes comfortably year round. Each bike would have to have a small basket though for people to carry their stuff."
4271,18,99,['town'],"I think for small towns like mine (20,000) we should have a cross between a trolley and a hoverboard. If we took small platforms (about the size of the floor of a train car) and set them up with superconductors to allow levitation, the platforms could move along on enclosed rails and move slowly enough that people can hop on and off at platforms with no danger. The entire system could be above street level. The speed would be about 5 mph with platforms every block."
4272,18,99,['town'],"I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
4273,18,99,['town'],I think that an interesting mode of transport in my mountain town would be a ski lift type system that runs behind the businesses on main street and stops at every corner. The reason for this is our huge lack of parking and the congestion that cars cause in the shopping district. It would be unusual and fun and it could connect to the large parking area at the convention center.
4274,18,99,['town'],I think there should be bikes that you can easily rent. You can get them in the major shopping areas and drive them around town to get excercise as well as helping to use less gasoline.
4275,18,99,['town'],"I think we should have a system like Uber set up here. Allow individuals to ""sign up"" to be drivers at the town and people can book rides via the net, text messaging, or by calling. I think this should be tax-exempt income because then the town has no issue with gas or any other expenses because it makes this more profitable to retired people or others who can't work. With the way free market works we would almost always have enough drivers!"
4276,18,99,['town'],I would go with a moped service.  There would just be mopeds position around town and you have to drop it off at your stop to check out.
4277,18,99,['town'],I would like for there to be a trolley/tram system through main street in my town. Main street goes straight through Beaver Dam and Hartford and passes by all the important stores/stops.
4278,18,99,['town'],"I would like to see a system of localized automated delivery. A system which is run as a utility for the town or city in which the focus is put on small businesses in the area. I think this could have hyper-local economic benefits, as it may help small businesses steal back sales from online marketplaces like Amazon. I see it being a motorized electric drone, that could use something like a bike lane to bring goods to local neighborhoods from small businesses in area.  it Could be coupled with a publicly run website for ordering and added revenues from ad placement on site and/or vehicles could help give money back to towns and cities."
4279,18,99,['town'],I'd like to see the railroad tracks by our house be repurposed as a walking and biking route for the neighborhood.  It would be really sweet if they could use that and carry the corridor all the way to the nearest town and shopping area.
4280,18,99,['town'],I'd love for some sort of shuttle system that worked at late hours between major points in town
4281,18,99,['town'],Imagine thousands of public bikes for you to use for short trips around town. Now imagine tens of thousands of people riding these bikes every day
4282,18,99,['town'],"In my area, we don't have buses or sidewalks. You HAVE to drive a car, even though the area is big enough for a bus. I would love to have an eco-friendly bus route through the main part of town. 



One thing that may be neat would be large sidewalks where people could ride bikes/scooters/walk and avoid using a vehicle. The main road is fairly busy, and there are quite a few shops around that would be more accessible if we had better transportation than just getting in a car! (Boardman, OH). Little scooters with solar power charging stations would be neat."
4283,18,99,['town'],"It is similar to the monorail at Wald Disney world. It goes all around the town and stops when people use an app and state they need a pickup. It can go to individual streets and addresses because it needs no rails, but can use multiple-line systems to navigate the town. It makes scheduled stops, but can also be called by the app. It is free, paid for by local and state taxes, and very clean and quick. People use it for a wide variety of uses, from nights on the town, to grocery shopping, to work commute. It is very safe, clean and fun."
4284,18,99,['town'],"It would be an underground bullet train system that connected major hubs around the city. It would take only minutes to get from one station to the other across town. There would be train systems at each neighborhood of the city, and you could get on an off at any stop in the underground tunnel.You would pay with a chip card so that you wouldn't need to carry cash or change. The bullet trains would be large capacity so that overcrowding of buses would be a thing of the past."
4285,18,99,['town'],"It would be great for our city to offer more access to the rails.  We could use an updated rail system that would make traveling to our larger cities in the state faster, more available, and yet still affordable.  It could bring more people to live in our city if they could travel fast to the big city and help grow our town here.  Our town is terribly depressed and I think that having a high-speed train or just general more options to travel through it would bring a massive amount of revenue into the city."
4286,18,99,['town'],"it'd be cool to have a rent a shop throughout the city for people who aren't able to afford bicycles or scooters, or any other sort of transportations. the can rent an item, and return it at the other part of town."
4287,18,99,['town'],It's a small town. In and near the town center there will be bike lanes and you will be able to access all neighborhoods in an easy and safe manner. There will be bike rental kiosks throughout the area. For areas outside town there could be a service with electric vehicles that you can book ahead of time and you can catch a ride to select locations around town.
4288,18,99,['town'],"Kind of like an escalator that goes through town, but instead standing, you sit in a chair."
4289,18,99,['town'],"Many people in my town already ride bicycles to and from work or to run errands, and quite frankly I wish more of them would.  I live on a peninsula, so everyone is always competing for parking anyway.  I think bicycles are ideal for commuting in a smallish town like mine."
4290,18,99,['town'],Mardi Gras floats carry people around town (I live in New Orleans)
4291,18,99,['town'],monorail high speed that takes your from the north side of town to the south side and all the way to the airport
4292,18,99,['town'],"Monorail through the city! Just like Disneyland, this city-wide system allows you to see the city from a bird's eye! Simply get on at one of the many stations around town and enjoy your ride without stops, traffic or bad weather. The rails above the city means growth can continue without getting in the way of transport, and means you can watch the world below!"
4293,18,99,['town'],"My idea would be to use a moving belt (like used in airport terminals) instead of sidewalks to get around my neighborhood. I live is a small town (population about 500), so it would encourage people to drive less to get to destinations that are close to their homes."
4294,18,99,['town'],"My neighborhood filled with uber drives. However, there is no cost assoicated with the transit it is all provided by the town. It would be like new york city (think of cabs), however nice black cars everywhere and someone can hop in to any one they want free of charge. Baisically be like public transit with uber and they will take you wherever you want."
4295,18,99,['town'],"My neighborhood is very organized, but has very few buses.  I'd love to see a ski 'pod' style transportation.  There would be several station, and you would enter a pod, and ride.  There would be a whole network of pod so you could go all over town.  It will also be overhead, like over the sidewalks and bike paths."
4296,18,99,['town'],"My neighborhood/city/state is ultra conservative- so having bike lanes would be an improvement. Even though this city I live in (Huntsville, AL) has more Ph.D's per capita we are still woefully behind. Since it's such a tech town with so many engineers though...it would have to be something very advanced to get these engineers on board. Like some sort of train driven by magnetic rails."
4297,18,99,['town'],"My town is in desparate need of a form of public transportation. Everyone is reliant on a car or scooter. I think they don't have enough need to  warrant a bus route, but I'm in favor of widening the tiny bicycle lanes they have."
4298,18,99,['town'],"My transportation suggestion (in my town) would be to avoid the freeways and allow me to get to work using a rail way-type system.  This would be either underground or overground.  This is not an something that we see on the west coast a lot, so it would be very helpful to many commuters in the town I live."
4299,18,99,['town'],"Our City has no nearby neighbors. Any future ideas are going to require a rail system, preferably something fast like japanese trains. Maglev technology which will allow faster travel from coastal towns and cities to the capital."
4300,18,99,['town'],"park and go scooters, to get across town and back"
4301,18,99,['town'],"point to point lift system, like ski lifts. small town with lots of lakes and sunshine"
4302,18,99,['town'],Provide the ability to rent segways at certain locations in town.
4303,18,99,['town'],"Publicly available bicycles could be stationed at different regions of the town: different parts of the University campus, the downtown square, the region of stores and malls for shopping. This would allow students to be able to rent and use a bike to get around without having to own one and worry about its safety."
4304,18,99,['town'],"Self driving cars that could detect traffic/other cars and could navigate to a specific location would be great in this town, especially at night to avoid accidents due to intoxicated driving of college students. The cars could be rented from the town and ordered similarly to taxi cabs, and could drive students home from the bars for a fee without relying on very tired or intoxicated friends to do so."
4305,18,99,['town'],Self driving rental trucks.  They come to you instead of having to drive it all the way across town to where you live. You load  then unload your stuff then it drives itself back to the rental place.
4306,18,99,['town'],Since I live in the country it would be an rail service that goes through and above the trees to go to town. It would stop at certain places but would go through the pretty parts of the country
4307,18,99,['town'],"Since where I live gets cold, my idea is to have something like the NYC bike share, but with covered and heated cabs.  Our town isn't too big so you can pick up and drop off like a ZipCar.  The bikes would be electric so you can make it up the hills and to provide heat.  There would be an app to tell you where the nearest bike is and to report anything about it, like it being broken."
4308,18,99,['town'],"Tampa, FL is one of the largest metro areas in the country without any sort of rail system, and traffic is bad. I would love to see a commuter rail system in our town, with a downtown hub and then lines extending north to the Wesley Chapel/Lutz area, out to Brandon, and then another line out to the Westshore/Airport area."
4309,18,99,['town'],"Taxi-style self-driving cars which can be summoned via app and hired for longer journeys, or which would at least serve rural areas. Cars would probably have to be stationed at depots on the outskirts of town, activating and driving off when pinged."
4310,18,99,['town'],"The neighborhood I live in has alley ways behind our properties. So when getting kids to school in our town, we could have some sort of trolley or train-like vehicle that could go up and down the alleys picking up the kids. This would be quick and efficient and the kids would want to go to school because it would be fun and exciting."
4311,18,99,['town'],"There are many back roads and residential routes around my neighborhood, so speed isn't as much of an issue to keep pace with traffic. I'd imagine a fleet of scooters that could be rented cheaply and easily could help residents get around town without much issue."
4312,18,99,['town'],"There are many parts of my area that aren't accessible by foot or bicycle; in order to get from one section of town to another, you have to take a highway, where only motorized vehicles area allowed. This increases automobile and public transit use. By building footpaths or bike paths that bypass the highways, I think that the local government could reduce traffic, and thereby reduce gas consumption and environmental pollution."
4313,18,99,['town'],There is no bus system so my idea is for a bus system in my area.  I live in a suburbs of a small town and there is no bus out here.  It would be nice to have one.  Sometimes I don't have access to a car and maybe this bus could help me get to the store or church.  I would also like the bus system to be able to take me to the small town to go shopping and stuff.
4314,18,99,['town'],There should be a place to rent bicycles for a nominal fee for a day like they do in the big cities. You can rent a bicycle and return it to any place that also rents the same bicycles. You could also rent scooters to be able to do small errands around town.
4315,18,99,['town'],There was an idea to get a high speed rail in my town. It never happened but it would have been cool. It would have taken half an hour to get to a town 2 hours way. It would have been innovative! But the government shut down the idea. For what reason? Who knows.
4316,18,99,['town'],"This idea would have to be built in a city near a river, or attached to a solar farm because it relies on using naturally produced hydroelectric or solar power. Basically, it's a train on an electrified track, that moves slowly and stops at intervals in a big loop throughout a city. It would make stops the same way buses make stops. If you rode it long enough, you'd wind up at the same stop you got on at.  It relies completely on green energy, no exhaust just some electric motors driving the cars. People would be able to get on and just ride to where they needed to get off, leaving their personal vehicle in a parking area. It could be configured to have small, individual cars maybe fitted with a GPS system so you could tell it where you needed to go and it would get you as close as possible. The main idea is it would be free and the city could tax businesses a small amount for serving their parts of town, just to help pay maintenance costs."
4317,18,99,['town'],"This might be only useful for some places, but it's better than none.  I think there should be a moving walkway for the most common areas of a town or city.  This way foot traffic can be consistent and the flow high.  Since it's fairly low speed there shouldn't be any injury issues and transferring is as easy as getting off the one walkway and on to another."
4318,18,99,['town'],uber lyft or any taxi cabs we are a rural area very large and towns near or past 30 min away from eachother. having a taxi service would be very appreciative and would also bring more jobs locally throughout the whole southern part of this state really/
4319,18,99,['town'],"Unfortunately, I live in a very small/rural town, so future transportation system would likely be simple public bus transit."
4320,18,99,['town'],Using driver-less vehicles as a taxi service around town by allowing residents to reserve a ride at any time by using the town's website.
4321,18,99,['town'],"A great mode of transportation in my neighborhood could be a bus or tram that runs along the local parkway (a road that basically goes across the whole town) people would be able to hop on it and ride it to their destination and be there within walking distance when getting off the bus/tram. Could be relatively cheap, clear up traffic with less people having to drive around, and is highly economical."
4322,18,99,['town'],"I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
4323,18,99,['town'],"My small rural town doesn't even have an intact bus system, so anything would be better than it is now. But I would like a service that has people who drive pick up trucks to help you move things. For instance, if you go to the store and purchase a new couch, I'd like to have something like Uber for Pick Up Trucks to call and have them bring my sofa home so that I don't have to pay for outragious delivery fees from the store."
4324,18,99,['town'],There should be a place to rent bicycles for a nominal fee for a day like they do in the big cities. You can rent a bicycle and return it to any place that also rents the same bicycles. You could also rent scooters to be able to do small errands around town.
4325,18,99,['town'],"We have a lot of old and unused train tracks in my town, so I like to create some kind of manually powered train type vehicle that would each fit several people and could be propelled forward either manually for free or with power for a fee."
4326,19,86,['bicycle'],A bicycle helmet with speakers and Bluetooth connectivity for your phone.
4327,19,86,['bicycle'],"A bicycle rental system that allows town-owned bicycles to be ""checked out"" at various locations throughout the city, and returned to any of several locations. This will encourage people to ride bikes, even if they do not own them themselves."
4328,19,86,['bicycle'],A bicycle rickshaw service.
4329,19,86,['bicycle'],A bicycle service for when you are not in a hurry.
4330,19,86,['bicycle'],A bicycle taxi service
4331,19,86,['bicycle'],A bicycle that can lock itself when the owner forgets to lock it.
4332,19,86,['bicycle'],"A bicycle that is completely powered using solar batteries. Therefore, it needs neither peddling nor gasoline for it to keep going."
4333,19,86,['bicycle'],A bicycle with spheres instead of wheels
4334,19,86,['bicycle'],A circular bicycle that everyone pedals together.
4335,19,86,['bicycle'],"a new system in my neighborhood could be bicycle - but have taxi options, so additional seats attached, perhaps rickshaw style. A person would pedal (no motors, so no issues with being on road) and there would be a seat on the back for a rider. There would be a helmet with each rider."
4336,19,86,['bicycle'],A new transportation system in my neighborhood would be rentable bicycle stations! They would be scattered all over the city.  You would simply put change into a machine or swipe a credit card and a bike would unlock.  You could then use it to ride all over the city.  You could return it to any other rental rack.  The racks would also have hand sanitizers and wipes so you could wipe down the public bikes before using them.  This would greatly reduce gas and emissions in the city and people would get good exercise biking around!
4337,19,86,['bicycle'],A pedi cab service similar to Uber. People would sign up to drive people around on their bicycles. It's a small neighborhood and could easily be done. The call service could have a phone app and website to make it easier to schedule pick ups.
4338,19,86,['bicycle'],A rent a bike program. Where you can rent and return electric bicycles. It could be either manned by a person or just a machine.
4339,19,86,['bicycle'],"A rental system for electric scooters and regular bicycles where you can drop it off at any local dropoff venues (bars, stores, etc). Pay by hours. An app with a map that shows all options, and also has ride-sharing help."
4340,19,86,['bicycle'],A sidewalk that is automatic.  It could allow people to get around faster than what walking would do.  It also would help others with being able to carry things that they couldn't possibly carry all by themselves.  It could help with getting people where they need to go at the rate of speed as a bicycle.  This would help out tons of people that have had a rough tiring day but don't want to use a vehicle to get back home.
4341,19,86,['bicycle'],"A transportation system would include wide use of self-driving cars to facilitate efficiency and safety. Cars may be privately owned, or there may be a pay-as-you go or contract type system if you do not wish to own a vehicle. There would also be a total bike lane system for those who prefer to ride bicycles. The bike lanes would be much safer than what exists now."
4342,19,86,['bicycle'],A velodrome type system for bicycles.
4343,19,86,['bicycle'],"An electric bicycle train. Everyone has their own bike, but they can all hook up to a belt that would transport them at the same speed and direction in a safe manner, maybe even on its own road."
4344,19,86,['bicycle'],An on demand bicycle system where a truck (with a trailer?) will bring a bicycle to your current location and then you can leave it in place when you're done. Reservations could be made in advance using an app.
4345,19,86,['bicycle'],Automated Bicycle Rental Station. When i was visiting colorado i was so fascinated to see that they had Bicycle Rental Station nearly everywhere.  That be so cool to have in my city!
4346,19,86,['bicycle'],bicycle rickshaw
4347,19,86,['bicycle'],Bicycle Taxi's=Would help older citizens to get to local church or store at the corner or local diner.
4348,19,86,['bicycle'],Bicycles with wheels like trains are placed on rails and whoever is going to the market takes this bsicycle and with little bit of paddling the bicycle can reach the destination. There should be distance system where two bicycles should be impossible to collide.
4349,19,86,['bicycle'],"CAR IS GOOD FOR FAMILY DRIVE.

SCOOTER IS BEST FOR SINGLE ONE

BUS IS SUITABLE FOR LONG TRAVELLING

TRAIN IS BEST FOR LONG TRAVELLING WITH FAMILY

BICYCLES ARE MAINLY USED FOR EXERCISE AND SCHOOL CHILDREN"
4350,19,86,['bicycle'],"Cars available for rent.  When returned, scooters available for rent.  When  returned, they can be exchanged for bicycles for rent."
4351,19,86,['bicycle'],Close some roads to motorized traffic and allow only bicycles. offering a local tax incentive for bicycling
4352,19,86,['bicycle'],"Device that collects foot taps while sitting as stored energy, then plus into bicycle to power small motor for assisted bike riding"
4353,19,86,['bicycle'],"Electric bicycles that work only within a specified area. Like shopping carts that lock wheels when taken too far away from the store, these bikes would lock up when taken outside the area. Anyone can use these bikes within this area."
4354,19,86,['bicycle'],Electric rail transports. They existed in Detroit before GM had them eliminated. Essentially bicycle lanes with individual vehicles instead that run on electric wires.
4355,19,86,['bicycle'],Future transportation system in my neighborhood could be a electric bicycle taxi system where neighborhood resents can take shorts trips like the grocery store or sending kids off to school.
4356,19,86,['bicycle'],"Hire young, strong people to peddle multi-passenger bicycles"
4357,19,86,['bicycle'],"How about a rent-a-Segway system?  Kind of like Zipcars or the bicycle rentals in big cities - you could pick up a Segway at a docking station in one part of town and then drop it off at one in another part of town.  You would probably need some sort of point of sale system for a deposit on the Segway, but otherwise the city could price it however they wanted."
4358,19,86,['bicycle'],"I don't anticipate the transportation system changing too much in my area no matter the time frame. I think the car will rule for the next several decades, but I would like the cars to change. They need not be so huge, and would be powered by plug-in type electrical engines. Each home would have a solar array and this would power your home, and your car. A back-up natural gas power plant would help out if it's cloudy for weeks. Cars would be there for longer trips, but I would also like to see normal bicycle travel increase in the small city I live in. People are fat, lazy, and gross. We don't need anymore technology to go 100 yards, just less lazy people."
4359,19,86,['bicycle'],I imagine a type of highway for bicycles where people can use on and off ramps easily to reach their destination. They wont have to worry about cars since its a bike only highway system. it will get people to their destination quicker since they dont have to stop at traffic lights and watch out for pedestrians.
4360,19,86,['bicycle'],"I live in a small village.  Everything is close together, so it might be possible to have a bicycle share program.  Bicycles could be borrowed and then returned to the same place or a different place.  This would allow people to get around without using cars."
4361,19,86,['bicycle'],"I think it would be cool if there were kisoks you could rent bicycles from.  Maybe put a gps tracker inside of them so people didn't try to steal them, or give people back part of their deposit when they returned the bike to another kisok."
4362,19,86,['bicycle'],"I wish we had separate bicycle highways that were enclosed spaces, both heated and cooled for summer/winter. It would be a cheaper mode of transportation. There would be protection to prevent car vs bicycle accident, a major problem in our area. It would also be healthier and exercise for the day during a commute. I picture it being a rounded space that is clear so you can see your surroundings outside."
4363,19,86,['bicycle'],"I would create a bicycle rental system that was accessible to wheelchair. Pittsburgh created rental bicycles, but they left out disabled adults."
4364,19,86,['bicycle'],"I would like to see a bicycle highway.  It would go the length of regular highways, but be for bikes and pedestrians.  It should be wide enough for fast moving road cyclist, it should have passing lanes, and little road crossings.  There should be frequent on and off ramps.  There should also be many large parking areas.  Ideally it would even lead to public transportation areas with ample bike parking."
4365,19,86,['bicycle'],"I would like to see public transportation on buses expanded in my area, with a dedicated area for bicycles to also be transported on the buses.  This would help a lot with traffic, and still allow people to get to their destinations quickly."
4366,19,86,['bicycle'],"Imagine streets that are great for bicycling, walking, taking transit and just for enjoying in our neighborhood"
4367,19,86,['bicycle'],"In my neighborhood, any public transportation would  be new. We could make rentable bicycles that are in a convenient location"
4368,19,86,['bicycle'],"In the downtown area, stations to rent bicycles or even mopeds. Maybe you could have a really cheap membership and present your card at the check out station. Then you would return it at another check out station. It would cut down on how much people use cars. The key would be having enough stations to actually get the bike or moped to make the idea viable."
4369,19,86,['bicycle'],IT SHOULD BE BICYCLE. BECAUSE IT DOESNOT CREATE POLLUTION AND OUR CHOLESTROL LEVEL TO BE NORMAL.
4370,19,86,['bicycle'],It would be great if there was a scooter share like there is with bicycles. Something where you swipe your credit card and drop it off at any station thats convenient to you.
4371,19,86,['bicycle'],"it'd be cool to have a rent a shop throughout the city for people who aren't able to afford bicycles or scooters, or any other sort of transportations. the can rent an item, and return it at the other part of town."
4372,19,86,['bicycle'],It's an elevated covered roadway somewhat similar to elevated train tracks but it's for bicycles and it has a bunch of fans to provide an artificial tailwind to provide a speed comparable to cars in a congested urban setting.
4373,19,86,['bicycle'],make more busses available with more bicycle carrying capacity
4374,19,86,['bicycle'],"Many people in my town already ride bicycles to and from work or to run errands, and quite frankly I wish more of them would.  I live on a peninsula, so everyone is always competing for parking anyway.  I think bicycles are ideal for commuting in a smallish town like mine."
4375,19,86,['bicycle'],Motorized bicycles that can be 'borrowed' much like places that have normal bicycles. You fill it with fuel when you are done so it is ready for next user.
4376,19,86,['bicycle'],"My city is a little small and close together. Most people use a car or the bus. I think it would be a great idea if more people rode bicycles, and I don't think it would take much longer to get where they need to go."
4377,19,86,['bicycle'],My idea is a bicycle that has a solar panel covered frame so that when you are riding it the energy that comes into the solar panels is stored in a battery that you can use to power your phones or other electronics. The battery is also easily transportable so that you can take it with you into your office/home to power other electronics inside as well.
4378,19,86,['bicycle'],My Idea would be to make the alleyways in my city a lot more bike friendly.  Honestly they are very rarely ever used by the city or homeowners so to make them this way would be beneficial for so many others. This would I believe encourage more people to use bicycles since I know I am terrified when riding my bicycle next to extremely lage and fast moving automobile traffic on my cities roads and highways.
4379,19,86,['bicycle'],"My town is in desparate need of a form of public transportation. Everyone is reliant on a car or scooter. I think they don't have enough need to  warrant a bus route, but I'm in favor of widening the tiny bicycle lanes they have."
4380,19,86,['bicycle'],"Not just in my neighborhood but metro-wide, my city recently established time share bicycles people can rent and ride when they have a short distance to travel. The bikes are all of the same design, having a large sturdy frame painted light blue, three gears (the gear box is inside the rear wheel axle, and LED blinker lights for safety. Necessarily, it's a one-size-fits-all arrangement; there's no way to raise or lower the seat unless you carry your own tools around with you, so if you're a tall person and use one of these bikes you'll be knocking yourself in the chin with your knees."
4381,19,86,['bicycle'],"People could ride bicycles to work, it would help as it would be good exercise. It could also be fun to do something different, as most others drives cars or trucks. However it could only for for close workplaces, as a lot of work is further then in bicycling distance."
4382,19,86,['bicycle'],Perhaps a system where you can rent out bicycles or motorbikes to get to where you need to go. You could hold a lot of them in one area and make it easy to check out the bike and then return it later. It would help getting around for people who can't afford a car service to take them around the city but also for people who prefer to be health conscious and also want to save money by biking around the city.
4383,19,86,['bicycle'],"Publicly available bicycles could be stationed at different regions of the town: different parts of the University campus, the downtown square, the region of stores and malls for shopping. This would allow students to be able to rent and use a bike to get around without having to own one and worry about its safety."
4384,19,86,['bicycle'],"Really enjoyable survey, I remember something to share here, All over the world is polluting by this transport. unnecessary transport are more, we need to educate bi-cycle to use for transporting, but it never happens. Since, Government is not working for people, here these days government are not for the people, they work for them. so they make illegal money by encouraging unnecessary transport with the corporate. We sooner loose everything natural things. we must encourage our own people to use bicycle for unnecessary transports, so that we will be healthy by using bicycle and we can make nature pollution free."
4385,19,86,['bicycle'],Rentable bicycles.  Two or three locations where individuals can rent and return bicycles for a small fee.  The locations probably don't even need someone to watched the bikes if there is some kind of gps locater built in and a cash/credit operated locking mechanism.
4386,19,86,['bicycle'],Rentable/borrowable bicycles kiosks
4387,19,86,['bicycle'],"ROAD TRANSPORT - BICYCLE (GOOD EXERCISE FOR OUR WHOLE BODY, LOW COST AND NO POLLUTION.

http://postimg.org/image/kihkw2291/"
4388,19,86,['bicycle'],"ROAD TRANSPORT - BICYCLE IS ONE OF THE BEST TRANSPORT. IN EARLIER DAYS PEOPLE USED CYCLE TO MOVE FROM ONE PLACE TO ANOTHER. NOW-A-DAYS CYCLING HAS COME TO FITNESS CENTER TO MAKE BODY TRIM. USING CYCLE WE MAKE OUR BODY TRIM, NO POLLUTION AND NO FUEL COST."
4389,19,86,['bicycle'],Road ways - Bicycle is one of the best transport. Pollution free and keep body fit.
4390,19,86,['bicycle'],Road ways - Bicycle is one of the best transport. Pollution free and keep body fit.
4391,19,86,['bicycle'],Scooter  is used very good technologies transport. But middle class people  is used  transport bicycle
4392,19,86,['bicycle'],"Segways everywhere, that you can rent and park at multiple stations. Sort of like how some places do this with bicycles, but with some kind of GPS thing that would make it useless outside a certain radius, to avoid theft. Also make them trackable, in case someone decides to try to take one home to disable that GPS chip."
4393,19,86,['bicycle'],Self driving bicycles powered by solar power!
4394,19,86,['bicycle'],self standing bicycle so it won't fall over when ridden or parked
4395,19,86,['bicycle'],"Shared bike system - everyone has access to a system of bicycles that are evenly distributed throughout the city via ""bike parking lots."" Punch in a code, get a bike for the day, return it to another station later."
