Unique ID,Text: Verbatim
3805,"elevated platform built for dedicated bicycle lanes, expressway roads | cbd area with ,amy highrise buildings/ HBD estate, cable car system linking building rooftops | main train car moving along roads - similar to bus service, capsules will be transferred to other train crs to let capsule reach destination, personal capsules attached to train car, like passenger getting on a bus "
3806,human flight suit | personal electric roller blade/ wheels | teleportation fates/ portal via underground tunnels 
3807,jet shoes | jetpack | people mover escalator 
3808,roller blade with engine | cars with wings | teleportation 
3809,
3810,"self navigating jet | 3km/hr, 11km/hr "
3811,"jump suit, jump to anywhere | air scooter | upgraded 'ironman' suit to space "
3812,jetpack | hoverboard (self-navigating) | driveless car + plane + ship
3814,teleport device | personal flying device | bigger capacity mrt 
3815,"DIC LRT, staircase, clockwise, anti-clockwise "
3818,"teleport, portal gate + movable | sky travelator | everyone got a skycar "
3819,"personal jetpack | automobiles with flight capabilities, radar system, anticollision, mse system, sky elevator | double decker mrt, teleport "
3820,"sliding, magnetic sole, magnetic floor | sliding here and there | bounce from place to place, trampoline path "
3821,"teleport | boots, programmable route, gps integrated"
3822,"portal gate, key in destination, announcement, destination reached | skycar "
3823,snake roller | kangeroo hopper 
3824,autonomous personal capsule | flying by car | flying drone 
3825,travelator/ lifts between building | propulsion vest 
3826,"house on the move, levitating boots/ shoes to move faster, roads for levitating boots to propel (like maglev for trains), gps enabled, route sensitive, set routes "
3827,"fully driverless cars replacing all human driven cars, on-demand and available at any location, any time, any weather, fully electric vehicles replacing all petrol/diesel cars | personal train cabin | open up canal network for travelling "
3828,"personalized roller coaster, network of narrow tunnels across country underground, no need to change 'trains', auto track switching, several entry points for single seats to join the network, exit points based on desired destination | single seat flying device, low altitude, auto navigation | modular/ container homes, mover service to relocate home next to your destination, eg. next to office, 'slots' available to slot in entire home units "
3829,"one sear mini electrical-driven re-chargeable car, most of the time, there is only one person driving a 4 seat car from home to office. It is a waste of space and resources "
3830,"iron man mark 2, auto drive | maglev cars, magnet strips underground | portal/ wormhole, point a, point b"
3834,work from home if possible for certain types of professional | helicopter-taxi/ transport 
3835,"telepresence, mobile working | travelator powered by walking around singapore, personal transporter, exo-skeleton that move the user around faster than 30km/hr, enhance exo-skeleton project and build it for mission | personal flyer/ rocket, collaboration transportation, smart swarm transportation "
3836,"tubo option available | gliding kite (oragami kite, no strin attached, wind powered) | hover shoes, air padded for comfort "
3837,"back to the future, hover board, turbo-powered | jet pack | no need transport, live in the matrix, telepresence "
3839,teleportation | hover car | gyrosphere
3840,"personal hover planes, short distance travel | enhance logistics > move the things you need to you | capsule high speed tube, low pressure tube magnetic accelerated "
3841,driverless grid | jetpack | fold-able 
3842,"personal transportation system, mrt | detachable | destination, underground tunnel, transport bed, rollers, high pressure or pushing transport loads "
3843,"car travel in air | travelator from station to station, people just need to step on and off | teleport "
3844,formless 
3845,"tele-prescence | info-enabled transportation, clustering "
3846,bulky | fuel tank put where? Or energy souce? Steep learning curve? Like skateboard
3847,triple decker mrt | self route optimization based on knowledge 
3848,"steering, engine, flying device | house, sensors map route, 4 wheel vehicles to tranport possengers on pre-planned route following sensors (no driver required), destination | wheels, spring"
3849,"electric car , owned/rental | motorised scooter, owned/ rental | Data,data,data, into dedicated public transport, carpool"
3853,"complement mass public transport system - short loops, last min schedule, personal transportation system | 1. personal drone delivery system -expansion of drone mail delivery service demonstrated by singpost, 4x heavy lift drone worn by user, input destination on keypad and onboard system will determine shorter path, ETA, collision aviodance, solar powered/ battery operated, retractable when not in use, on board parachute (quick deploy) for emergency | group/ family vehicle, enclosed version, (???) | the propulsion, backpack worn (???)"
3854,"teleport, port a, port b | avenue 1, hoverboard, magnetic floor | underground transportation tubes (air) "
3855,"3 stage personalized public transportation (PPT) | 1. pick up from home, share driverless cars, smartphone - initiate transport request | 2. express long haul to major hubs (waterways, canals > speed boats) | 3. last mile transport to destination from hubs, driverless cars optimised by route sharing passengers "
3856,
3857,all round see through 
3858,hovering cars | automated cars | bullet trains 
3859,flying mat | riverlator | arm strong flying kit 
3860,"teleport? | airborne broom | land and air scooter, destination by touch of button "
3861,"wings to be attached to human bodies | attachable robotic legs that walk 60km/hr, logic will get you from a to z, imagination will get you everywhere | flying carpet, disclaimer: I'm not an engineer"
3862,teleport | magic door 
3863,"moving chair, cushion, foldable, 60 km/hr | magnetic shoes | personal aircraft without wings, flying w/o wings "
3864,2D wheeler to view skyscraper view along cliff
3865,environmentally friendly & healthy livign device | using wind as a means of transport | pedal if there's no wind. Utilize wind power 
3866,"unmanned automobile (eg. Car ) | device replace carkey/ finger print concept, etc "
3867,escalator roads | increase use of sea route | double decker roads 
3868,compact into fashion use | shrinks into origami bag
3869,
3870,"motorised shoes | wings to fly, angel | electric-covered skateboard for senior citizens "
3871,parachute/ balloon | tarzan flying fox | rocket 
3872,jetpack
3873,
3874,skateboard motorcycle | flying chair 
3875,"parachute, rocket pack | umbrella | google car, smart cars, autodrive "
3879,
3880,"personalise scooter which uses the mrt track, current mrt track "
3881,
3882,teleport 
3883,"flying carpet | monster inc doors (keep out, jacinta) | flying and floating - powered by natural gas"
3884,
3885,"transportation portal | drone, drone controller | flying suit "
3886,magic wand 
3887,
3888,"broom | pair of wings | flying house with tracking device (always changing address), can travel anywhere in the world, no need to uproot"
3889,"flying bus ufo thing, wheels of fire, iron man-ish | teleporter - don’t lose a body part "
3890,giant wheel | wings | wheels attached to limps 
3891,aero-bridges (travelators) | tele-commute | canals/ waterways (boats/ submarine)
3892,heli-car | teleportation device | share-a-car-share a bus
3893,emergency parachute
3894,"no escalators, travelators throughout | small foldable two-wheeled car"
3895,
3896,
3897,"mrt without cabins but dockable system, rail system for humans where segway style vehicles are attached"
3898,personal transportation | hoverboard | flying car | iron man suit
3899,"add bat-wings style sails, motor, wheel-less, use magnetic plates to create frictionless surfaces | hand-motion ( to turn left, right, up, down), motor, solar panel | gps "
3900,hot-air balloon | maomao transport system | tiger can climb trees 
3901,"flying car | driverless car, drive without license because I have no driver's license | bullet cars without wheels, save energy | gyrosphere can travel underwater, roll on the seabed ( prpellor that can push the ball up, can roll on land | hamster powered bike"
3914,"robotic driver, built-in gps , expandable to create more capacity "
3915,"teleportation | tele-presence work in-sity (from home), minimal travel "
3916,underground transport 
3917,
3918,maglev transportation | flying saucer 
3919,"long-distance segway | covered, all weather bike "
3921,teleport 
3922,"teleport machine > ease traffic congestion, 'scotty beam me up' | driverless vehicle > cloud solution to navigate the fastest route, no need parking space | flying fox network for pedestrians "
3923,reliablility/ fast | cheap/ inexpensive | on demand 
3924,"personal: encourage use of bicycle and electric bicycle for all house-hold, cut car parks by half in HDB estate to discourage ownership | systems: use all COE money to fund public transport (free/ discount), buy buses and build more MRT lines, build cover walk way between estate and bus/mrt station |implement pilot-less cars from MRT  station to major housing estate "
3925,"next generation personal transport | safe, privacy | fast, convenient for user | smart > automation, green, nice-looking "
3927,real time network to actively divert traffic | foldable personal device | conveyor belt sysrem 'always on'
3931,solar cell | segway | driverless car 
3932,"vehicle carriage that connects and detach according to the destination they are going, minimise number of carriage ways, connecting point of different convoy of carriage | hovering surf board, use harmonic levitator technology | power source, right steering, left steering, similar to segway "
3933,quadcopter | 
3934,"narrow cars, double road capacity "
3935,"magnetic hoverboard | glasstube, vacuum, low friction, suction, destination | foldable blade, miniturized nuclear battery"
3936,
3938,triple decker bus | flying carpet | hot air balloon 
3939,"teleportation | VR, with touch sensor | motorised, miniturized nuclear battery "
3940,motorised shoes | powered chair 
3941,robotised horse
3942,"magnets | magnets, cabin | flying fox style "
3943," electric pod for dedicated pedestrian walkways | aircon scooter/ bicycle tunnels, travelators | network of driverless electric vehicles on existing roads, each mahor road will have fixed pods travelling to and from one node to another"
3944,"underground network of LRT, ground level, central, ave 1 | point-to-point car rental (pick up at A, drive to B, drop off) | jet skies, use major rivers as highways "
3945,horizontal elevator underground 
3946,next generation personal transport system | ang mo kio station --- depot road station 
3947,"single seater scooter, single seater scoort, multiple seater car, monotrack across destination "
3950,"land, motorbicycle | sea | air, feather floaring around"
3951,"fly, plane as CPU | vacuum | swim"
3952,"lego inspired modular car, safety, space saving, private | bird, fly | factory mass production > conveyor belt"
3953,"drone like personal transport | last mile single seat mobile driverless device at MRT stations | non-stop step-on step-off buses, analogy- moving travelators "
3954,"lights, remote control buttons "
3956,"fly suit, headlights modified, remote control for speed and direction etc | parachute modified - must be compact, portable "
3957,gps umbrella to direrct commuter to nearest MRT 
3958,"wings, wheels, shoes, light "
3959,belt to tighten (prevent exposure)
3960,"automated vehicle that you can dial up in advance to pick you up and drop you off via app, people can also share the ride of along way | electric scooters that are small and you can charge anywhere for short distances, easily foldable and lock, light, charging points at various spots | flying car with lanes in the air"
3961,"PCN tracks for longer distance which regulates 'traffic', 'last mile' - free to move, e-scooter , weather shed"
3962,"underground expressway, use hot air balloon to travel around | cable cars that link between buildings "
3963,autonomous UAV system > like hot air balloons or blimps that are fuel efficient | public segway | travelators powered by solar panels with battery storage 
3964,
3965,"automated taxi vehicle | interconnected waterway/ canals with ferries/ hovercrafts | dedicated network, sheltered bicycle pathways with huge fans and air purifiers "
3966,seat | levitating bowl with air con 
3967,"teleporting machine, cashless ring, cashless ring axs machine | gyroscopic moving balls | extensive landing system"
3968,"smart allocation of public transportation base on demand | device that reduce gravitational effect, so individual can 'float' to destination as desired "
3969,travelator network (underground) with fan and air purifier | not for owyong heng
3970,mangetic bus | commuter underground network 
3971,
3972,unmanned driverless vehicle/ cab/ buses | verticle take-off capsules 
3973,"all walk, no machine | unmanned transport | stay at home, home delivery "
3974,"woodlands statellite town, bike tracks, driverless track, jurong town, central town, changi town, satellite town, boats "
3975,
3976,"an unending travelator, go round and round the island forever | underground singapore | bicycle "
3977,interstella | underground portal tube | star wars/ bullet train
3978,synchronised move-off | double decker train 
3979,"bedok, dsta "
3980,vacuum hyperloop
3981,
3984,flying car 
3985,personal board | MRT tunnels 
3986,
3987,
3988,single wheel segway | luggage/cargo | rocket engine 
3989,"rocket engine | windsteer, steering wheel, engine, wheels "
3990,
3991,family skate scooter 
3992,hover bike | hoverboard | dynamic roads that can allow car to drive in different directions depends on traffic conditions 
3993,
3994,"all lane, all lane, heli lane, car lane, car lane, car lane, bike lane, train LRT, train MRT - based on peak | remote control | shade, pet dog"
3995,travelator | magnetic vehicle 
3999,"personal transport device, hot air balloon, carriage, device at roof flat "
4002,driverless vehicles on demand | motorised bike available islandwide. Free to use 
4003,motorised shoes | mini aircraft jet engine | driverless car + gps
4004,"bicycle lane, pedal engine | stacking of cars to utilise clear height of roads"
4005,"self propelled shoes | self automated machines/ cars that bring you to places by keying in the postal codes, key in postal code b4 you enter | magnetic rails & your shoes that can be programmed & bring you to your venue "
4006,50km/hr travellator
4007,hot air balloon
4008,
4009,
4010,"hovercraft | clean energy, fuel = H2O | tube for travelling "
4011,teleport 
4012,"wireless teleport | singapore, china, america, russia "
4013,"vehicle upon vehicle, double decker travelling | underwater, sea travelator, walk in water | drones"
4014,"connected sheltered tunnels ( 100% UV protection), underground, 50 km/hr | all-weather, covered electric (solar powered) bicycle/ scooter (can stand or sit) | fly over land, water "
4015,solar powered skateboard | high speed travelator powered by solar + different weigh created by people standing on that
4016,"more underground, more area for HDB and park and shopping area, MRT, public road | travel in straight line to reduce travelling time and distance | work at home, user teleconference meetings, boss, projector, camera, you "
4017,
4018,"non-deflatable wheel, shock absorbing, rubber guard-prevent accidents, gps, auto | auto-driven, bump protection, distance sensor to other object"
4019,"with contol joystick to change direction | cashless, cardless payment - payment made with fingerprints "
4020,"jetpack that can be maneuvered, LCD watch TV shows, add dining table to have lunch while travelling, robotic arm serve food | underground tunnel vehicle | flying fox transport network "
4021,"fly | wheel, protective comfortable protective gear, dedicated pathways, gps | magnetic pathways"
4022,teleportation portal | electromagnet 'repels' like Japan's bullet trains 
4023,driverless vehicle | travelator that is solar powered | ???
4024,motorised foldable bicycle with tent cover on top
4025,"underground aricon travelator (within housing estate), underground tunnel | human capsule transport | air balloon"
4026,roller skating | cable car | unmanned vehicle (bus/ car)
4027,"transport pod/ capsule, 'packets' magnetic like coupling and de-couping | network/grid, 'criss cross around island' mobile app with location based information, trigger journey regulates and system will route pod to you | sushi bar concept "
4028,human drone transportation from one point to another designated location | hybrid car that can drive on road and swim in water 
4029,"flying vehicle | free-to-use mono-wheel + multiple collection and returning point | cable car system - for CBD and Marinas Bay Area, high rise buildings"
4030,"jurong, changi, teleportation | transportation booth at point A > transportation booth at point B..C..D…… (smart phone - destination key in) "
4031,"long distance node to node,  MRT "
4032,retractable wing 
4033,
4034,
4037,"high-tech stilt walker | conveyor belt pavement | sky-bridge for personal mobility, road"
4040,elevated travelator ( conveyor belt ) | skip board 
4042,"flying saucer | cable, building, emergency stop button | wing(retractable), boat, wheel, device can travel by waterways, land with the wheels or low flying by retractable wings "
4043,lightning arrestor | natural gps 
4044,drone | vacuum tube | levitation electromagnet flying surf board
4045,cable | folded wing 
4046,"electric vehicle (1 to 2 persons) | solar panel, remote sensor | lift to house/ unit (elderly) - transportation to hospital "
4047,
4048,"flying, surfing board, safety belt | aerodynamic | elevated carrier (helicopter) "
4049,mono-wheel motorised vehicle | vacuum transportation | teleportation (breakdown of molecules) 
4050,"personalised transport device | transport system for singapore, inflated glider suit"
4051,"motor 'fan' , seat, gliding "
4052,
4053,
4054,zoom
4055,
4056,
4057,"driverless, rotating blade-fly when in jam | battery, solar panel, rainproof | turbo"
4058,"engine compartment, rear acis, rear wheels, chairs, 1 front wheel, wheel, engine, seats, wheels | display, one man wheel, inner structure decoupled from large external wheel, engine | high pressure gun, magnets, high pressure air, new MRT, magnetic rings "
4059,personal transporter | 
4060,"teleport doors | road, water | canisters "
4061,mini segway to be attached to the bottom of the shoe | segways that can be detached and kept conveniently into our bags | foldable motorised/ electrical bikes 
4064,luxury (mass) transportation | last minute transportation | demand-driven bus/train/services cae (cab) 
4065,"car that flies, retractable wheels | human-copter "
4066,"compact | dial-a-bus, driverless, auto car-pooling, no parking, priority bus lanes, friendly app, public transport pricing, large scale optimisation | grid of sidewalk travelators, save energy, elderly friendly"
4067,"portal'ble, joo koon, pasir ris | mail box, crane"
4068,"rocket | rocket, falcon | bedroom, spa, entertainment"
4069,"jetpack, wings to guide | hovercraft, handle for better balancing | giant bubble, seat for comfort "
4070,dsta>home | flying car
4071,electromagnetic track 
4072,"personal space, track "
4073,underground magnetic fast shuttle @ extremeties of Singapore | nationwide electric scooter rental scheme | fast craft
4074,solar panel | mass teleporting
4076,"supermarket, school, +goods + services | switchable configuration | another place"
4077,personal helicopter | electric personal lift | collapsable car 
4078,travel by tubes | teleportation 
4079,"flying cars | hoverboards (solar powered) | MRT that stops under your home, massive integraed under-ground tunnels for MRT (singapore) "
4080,"gym-walker > automation, magnetic levitation skateboard, autonomous, gps guided | automated car seat, autonomous, anti-collision, driver car seat "
4081,sheltered last-mile pathways for personal mobility devices | high speed express train between exchanges of MRT | wearable motorised shoes 
4082,low flying air transporter | safety nets 
4083,"modulator, demodulator, cable lines, high speed pipe transport network | jetpack | pt a > teleport > pt b"
4084,teleport | 'wings' on human 
4085,"cars that fly, capsule pod, smaller to aeroplane route| star trek, beam | teleportation "
4086,
4087,"modular pieces to form car, aeroplanes, truck > to be a car, truck & aeroplane at the same time | underwater + surface + land | sensors, communication island wide"
4088,teleportation | levitating/ flying | encapsulation of transportation devices 
4089,
4090,"portals, device portal gun | nuclear powered hovercrafts | teleportation lifts "
4091,flying cars | cannon ball capsule | all island travelator
4093,"device | hoverboards | teleportation, btw planets "
4094,change human into air > move to destination > reconstruct human | exoskeleton | virtual-real world interaction
4095,airbus | teleport hub | double decker MRT train 
4096,"doraemon: on-demand, point to point, across time | cloud, infrastructureless, not bound by roads/ tracks | non-land based, water, air"
4099,"umbrella, controller, electric wheelchair, wheel | electric 'horse', controller, a body to sit on, mechanical legs to 'walk' | shelter, controller, device to make vehicle float, engine"
4100,"high speed travelator along side with train, something like Bangkok BTS walkway build under the railway track | ERP kind of gantry where people can just enter & exit train without the need to stop anything, MRT entry/exit | attachable 'roller' shoe that allows people to 'attach' to buses that travel in the neighbouthood estate in reasonable speed, cant too fast, people can attach to the bus anytime to avoid chasing for bus "
4101,"all roads to have a top section to carry autonomous pods for individual transport of up to 4 person sitting > pods travel on fixed routes above main roads | buses that travel on top of all other cars on the road, the road will be equipped with rails, rails on which the bus on top have to move along | do we need to have personal transport? define the problem! maybe there is no need to transport "
4102,"more established car pooling or bus pooling system (crowd sourced) | bicycle paths island-wide enforce 'no cars' zone within towns, with exceptions for disabled/ handicapped | electrical monorail within towns to discourage cars. (like conveyor belts, they slow down at locations but never stops "
4103,"roads: accidents ( help get the place fast, cleaning of vehicle, fast), vehicle drone to remove vehicle, mobile apps for singapore to call 995 or 999 with geo tagging information, accident proof vehicles-stop using all round sensors | MRT: creating more space, cramp, build rails on top. two rails | vehicle inspection: wasting time for inspection, automated test robots, self check applications, pre-build sensors on each vehicle "
4105,"flying vehicle for everyone, fly <1000ft | electric rollers for everyone to travel from the train station to their destination, office, train station, electrical charge and storage "
4106,"built-in detachable GPS that allows riders to put routes and paths > roads, paths, park connection etc, GPS takes into consideration all other vehicles on the road and give you an optimum path, shrinkable/ foldable with extendable pull handles and mini wheels to pull along | travel pods that tranport people from homes directly to their specified destination, over air space, collision-detection, like a driverless car where we depend on algorithms to bring us to destination (like marble tracks) "
4107,
4108,flying skateboard like what they have in back to the future | integrated system that brings together parking facilities with MRT personal tube network 
4109,"personal cars - small electric powered combinable cars, special lane | national travelator grid, home, MRT/ LRT station "
4110,self-driving bicycle (also self propelled) + docking station @ MRT | zipline system | catapult system 
4111,
4112,travelator | foldable skateboard 
4113,"a transportation device which can fly, sail and travel on the road, powered by solar energy | 4D printing, a transportation device that can shrink to a miniature size, this can relief parking space | solar panel, HDB train | a door which can teleport people to any location "
4114,"self-balancing blades | hoverboard, magnetic field - dedicated roads designed for levitation | driverless cars or bus "
4115,"public transport: seld drive bus> lesser human error, higher bus frequency | personal transport: e-scooter> longer endurance "
4116,"flight | jetpack, glider to save energy when coming down | exoskeleton for super strength, run fast, jump fast (die fast) "
4117,"flight, hovering in the air | bikes, human cells | teleport, sends dna data over, teleportation "
4118,"personal helment mounted helicopter | electrical/ propelled roller blades | jetpack, automated navigation, anti-collision system "
4119,"levitator-glider> for heading to higher ground, for going to lower levels | iron man exo-suit "
4120,hyperloop that have stations/ stop at only major interchanges | elevators that moves sideways instead of vertical
4121,"high speed rail (from changi to boonlay less than 5 min) | roller capsule?, your transport can be shrunk, parking is no longer a constrain | door to anywhere "
4122,"compressed air | solar panels, Li-ion battery, MEMs, regenerative braking | trampoline pavement, rubber shoes "
4123,"MRT a, electric bike rental, dedicated lane for cyclist, electric bike return, MRT B"
4124,roller blade without wheels | travel by air | virtual travel 
4125,"backpack helicopter, GPS, camera for obstacle avoidance, monoblade - retractable | teleportation device | exo-skeleton legs > runs to your place effortlessly"
4126,"moving belt, solar panel "
4127,staircase/ escalator without electricity | conveyor belt on pavement with seats | public bus: RFID concept to replace ez-link card tapping 
4128,"exo-skeleton that is powered? | bicycles that run on public rail networks, using existing electrical infrastructure to run & charge the bicycle, electricity, conducting wheels"
4129,"home, office @ DSTA, office @ CDB, sky taxis "
4130,rail system on the pavement(like roller coaster) | flying fox | seamless transfer between different MRT lines > a carriage that separates and continue on another line 
4131,"on-demand driverless car, app to gather passengers from destination A to destination B, driverless car to fetch passengers from Pt A > Pt B, on demand lifts in morden buildings, centralized control for efficiency not subjected to driver fatigue | transport- personal (affordable, small size, environmentally friendly, on-demand) - shared (public) - no need to travel (work from home, smart office, on leave) "
4132,"integrated illumination for night/ dark conditions, force field for personal space/ privacy, levitation for all terrain travel, ground level, air-cooling, non-slip pad (for hot weather) "
4133,teleportation system | robot to carry stuff everywhere you go 
4134,"helicap, conceived from idea of helicopter | car-plane with retractable wings, a car fitted with retractable wings that can take you to any parts of the world | island-wide travelator, a travelator that is linked to all parts of the country "
4135,lift | propeller boots | cars that can fly access the rail road etc
4136,"wearable wings | solar panels, sail, for launch and recovery | foldable car "
4137,flying fox line network | magnetic hoverboards - car surfing | personal mass rapid transport network 
4138,"levitation transport, comes in capsule | able to control robots for presence "
4139,"travelators alongside pedestrians, pavement for elderly  & handicapped, shelter | compressible car to fit into tight parking lots, car has internal parts that can be adjusted to reduce width | solar powered flying bicycle (foldable wings & bicycle), solar cells "
4140,"helmet with wings | body suit that allows person to fly, solar cells | retractable wheels for land, arc like feature to thread through water, activatable floats > bad 'ponding' situation "
4141,
4142,teleport
4143,detachable | teleportation | hovershoes 
4144,mechanical skeleton to move based on brain signals | hover platform for individuals
4145,"drone car, GPS, brake pads | GPS | flying sensor, helmet "
4148,cooling mobile capsule 
4149,gps
4150,"anti-collision radar, gps "
4151,"lightning protection, lightning protection"
4152,chair with wings | nike 
4153,"air-rail | automated device, platform, building "
4154,wings inside 
4155,DTTA> science park 
4156,"mini car, solar panel | power rack/ fuel tank, strap (to wear) (fly in the air) | stand here, signal light (L/R), wheels, mini engine "
4157,"singapore, for east to west fast multilevel underwater | zipline | ??? , manufacturing belt "
4158,"skaters track on pavement | 2 rows of MRT, above, bottom | cars on float "
4159,"motorised shoes, fan | walkway with travelator | amphibious car "
4160,
4161,
4162,"stop, travellator "
4163,"driverless vehicle, solar panel | or anti-gravity"
4164,
4165,
4167,
4168,"qigong, propulsion flight using internal energy | smart phone/watch, app to de-conflict flight path | personal drone device "
4169,carriage suspended in mid air inside concentric magnetic coil for propulsion | anti-gravity craft | single wheel gyroscope
4170,"roller skates, motorised "
4171,transport info app | driverless
4172,"additional wheel for balance | air, sea & land transporter | solar panel "
4173,"self guided chair | jetpack | magnetic golves, magnetic shoes "
4174,"enter pick-up point & destination, time to travel, app will match with other user and arrange carpool & pick-up by auto car, pick up as scheduled | auto car without driver "
4175,"create parking space for bicycle/ kickboard storage in office, allocate bicycle/ kickboard lanes beside road | kickboard/bicycle, office, home, walk distance/ cycle distance, boat, home/office"
4176,"underground cycling lanes, unmanned vehicles/ buses, MRT, underground water canal "
4180,lower proof weight vehicle | reduced height 
4183,
4184,
4185,"captured ideas > analytic tools > implementation | teleportation by wifi (area a, area b)"
4186,
4187,"working near your home!, your train will be arriving in two minutes | auto sms to boss when trains "
4188,"wing, car with wing | connected resevoir/ drains | safety belt, chair, conveyor"
4189,"car, bus/mrt/ train | flying surfboard, large enough for additional dog "
4190,"driverless, individual transportation pods, 360degree view, battery driven, biometric seat, control panel, GPS journey plan, magnetic levitation(for highway/ speed), wheels (rough terrain) | teleportation portal "
4191,"floating capsule, 1ft from ground, less power needed | flying carpet/ foldable | apps, people request take a lift, matching between driver/ journey "
4192,"enlarge drone, able to float 1 feet above ground | levitation shoes, shoes with magnetic sensors to float above ground | affordable mass product jetpack"
4193,travelator footpath | cable chair | jetpack
4194,"overhead capsule, conveyor, air powered platform | underground capsule (group or individual) | cross country under water capsule "
4197,
4198,
4199,"skateboard/ capsule for transport, ball roller everywhere | propeller/ jet engine/ thrust & turn, backpack "
4200,capsule for weather protection | mobile threadmill 
4202,"in-tv entertainment, frictionless contact, vacuum, levitation to minimize energy leakage | can land aircraft as well, park in the sky "
4204,"anti collision | gps, ironman suit | beam me up scotty"
4205,"beam me up scotty (location A, location B) | self propelled, boat & travel by canals, interconnected canals, singapore "
4206,"jet | teleport system, safety | sail, personal shuttle air/land/water/underwater, rail "
4207,"skyline sheltered, roller ball control by brain wave, solar powered | self propelled (turbo charged), magnetic charging"
4208,"punctuality of public transport system | strassenbahn, surfact train system with dedicated tracks "
4209,underwater | PC9 fellow | 
4210,ironman suit | personal hovercraft | trikke scooter
4211,"flying, jettison fuel tank | tele transport, A> bus> B | space, solar cell "
4212,"aladdin carpet, no need fuel, just wish "
4213,"teleport | jetpack, jettison fuel tank | multiple warheads to clear obstacle"
4214,"self-drive, suto electric car | electric bike (with mutiple return point), tow luggage/ carry kids/ pets | flying car "
4215,"hover | jet pack, parachute in case of failure | zipline "
4216,teleport 
4217,"multilayers train line, mrt station, jettison fuel tank, booster engine, ground, underground, air sucks vacuum no drag"
4218,"parachute in case of failure | self lubricating oil, AI (robot) "
4219,"hotair balloon, parachute in case of failure, light"
4220,"mobile network, armoured galss with screen display "
4221,electric skate scooter | jetpack | mini skateboard 
4222,"able to travel as fast as F1 cars, in the future, F1 shall comprise be pollution-free, economical sports car | solar solar | car that can also fly "
4223,"abracadebra, teleport | hoverboards"
4224,"personal transporter, huge battery capacity,  wireless charging | cooler box"
4225,mask for haze
4226,segway flying on electrical energy ( no carbon emissions) 
4227,"normal traffic conditions, residential, road divider, city, road warnings that change according to traffic demand, road markings are lights flushed with the tarmac road, points: built in lights, roads illuminated marking that change with road conditions, road dividers that move, peak traffic conditions(day)"
4228,"autonomous car, leading vehicle, safety distance, driver relaxes "
4229,"balloon, ship, wheel, rudder "
4230,solar powered car 
4231,"rafts boats in canal | bicycle + bus | don’t travel, work from home only come to office when required"
4232,"solar powered (land/ sea/air transporter), solar-power panel "
4233,teleportation system 
4234,anywhere door | shoeify | flybag
4235,"electric track, wireless charging "
4236,
4237,"hovercar (driverless) | jetpack, rotary blades train a, train b, train b can 'dock' on train a or overtake it, air gap, tracks "
4238,
4239,"elevated transportation pods (use elevated pace, reduce need for cars) | amphibious car (use canals and waterways to ease road congection) | elevated buses (maximise road space)"
4240,"personal flying platform that can take off and attach to own home's window, vector thrust engine, autonomous algorithms so people don’t need to be pilots | use underground space, tunnels, vehicles travelling along tunnels "
4241,"automated UAV, shared/ pool public transport | no need to pedal anymore, less sweat, legal e-bike with bike lanes | scotty, ""beam me up"""
4242,driverless bus | flying multi-modal transporter | personal jetpack
4243,weather proof add-on 
4245,underground links/ roads for only pedestrians/ personal transport devices | driverless uber cab service with sensing for smooth traffic management | electric tricycle
4246,"hovering cars, car pooling, martian-omg! Why they copy us!! | control"
4247,"super mario, rapid transport tube system 1 to 1 destination (esp congested & frequented destinations, destination arrived | station 1: cityhall, walk, travellator, no cars, cycle, station 2, orchard | solar efficient solar powered roller shoes + charge as you skate"
4248,"wifi enabled, transparent casing + uv protection, double layered,non-contact/ vacuum using magnetic field to ensure inner case is always constant | outer layer for forward movement "
4249,drone/ grabdrone
4250,"individual levitated transportation, network"
4251,"problem statement: insufficient parking space, solution: install foldable mechanical legs which can be activated to park above other car"
4252,"bluetooth, wifi, singtel, M1, starhub"
4253,driverless car 'ball' | unmanned skateboarding @ space/ mid aur | from home teleport to orchard 
4254,"magnetic field chair/ device, massage chair | like F16 | to mars, mars "
4255,"solid capsule, unbreakable, carbon fibre, solar panel, stored energy sufficient to run at night "
4257,magnetic field slides | aladdin mat | spheres moving people around 
4258,"moving platform (magnetic material) that runs on electricity powered by the solar powered panels, solar powered panels (magnetic) "
4259,"travelator, designated tracks to different part of singapore | bicycle | travelling in a gyroscopic ball in a tube "
4260,"central control, anti-collision device, electrical driven, gps | network of overhead railing framework "
4261,"smart goggles eye motion sensor and detects where you want to go, gps screen + google maps function, wings, side view - like an army tank, move through rough terrain "
4262,"bicycle, wing, gps to guide "
4263,"convertible, spiderweb control box"
4264,"personal transport driving above the road, flying route is only above green area. Vehicle can have watering capabilities to keep our forest greens thriving, wheels can travel on the road "
4265,"map, controller "
4266,"jetplane to fly low level and move within different town centres | automated, just key in and it bring you there. Don’t have to control and do your things while travelling eg. Watch movie "
4267,"aerial view of shopping centre, mimicks a giant conveyor belt, (store names…) | weatherproof glass case, air vent, motorised roller blade "
4268,"lego-like car that can be assembled or disassembled according to the no. of passengers, collapsible pieces made from carbon fibre | turbo roller blades | individual flying propeller"
4269,"non-stop express rail, disembark onto moving platform that synchronises with main rail | with glider & gps technology "
4270,"car-plane with CDCA & verticle take off | air engine with CDCA | if more people, stack up"
